Date,SPY,QQQ,IWM,IWD,IWF
2023-02-01,384.22833251953125,289.3917541503906,182.85107421875,147.10296630859375,226.21124267578125
2023-03-01,396.9595947265625,316.3731384277344,173.34803771972656,145.6016082763672,241.0177459716797
2023-04-01,404.8402099609375,318.4722595214844,170.86679077148438,148.64187622070312,244.02285766601562
2023-05-01,406.7091064453125,343.5799865722656,169.47218322753906,142.86459350585938,255.46128845214844
2023-06-01,431.46099853515625,364.7384338378906,182.63827514648438,151.7179412841797,272.0503845214844
2023-07-01,447.2392883300781,379.33734130859375,194.33200073242188,157.7089080810547,281.8195495605469
2023-08-01,439.97076416015625,373.71173095703125,184.4545135498047,153.45220947265625,279.1165466308594
2023-09-01,417.62786865234375,354.21490478515625,172.84605407714844,146.5411834716797,263.3543395996094
2023-10-01,410.00286865234375,347.4008483886719,161.6504364013672,142.23573303222656,260.0103759765625
2023-11-01,447.4541015625,384.9855041503906,176.5263671875,152.9893798828125,288.5300598144531
2023-12-01,465.99346923828125,405.4709777832031,197.209228515625,160.5276336669922,300.7414855957031
2024-01-01,475.3345031738281,413.8895263671875,190.2106170654297,161.56373596191406,308.6855773925781
2024-02-01,500.1407165527344,435.7567443847656,200.9104461669922,167.33837890625,329.1413879394531
2024-03-01,514.896484375,440.7297668457031,207.3895263671875,175.00863647460938,335.01568603515625
2024-04-01,495.67132568359375,422.010498046875,193.6793670654297,168.30674743652344,321.31243896484375
2024-05-01,520.7422485351562,447.9718017578125,203.43748474121094,173.86134338378906,340.6704406738281
2024-06-01,537.3804321289062,476.1992492675781,200.5901336669922,171.221435546875,362.7853088378906
2024-07-01,545.642333984375,468.9523010253906,221.94024658203125,180.6933135986328,356.91119384765625
2024-08-01,558.3916015625,474.12890625,218.19265747070312,185.5508270263672,364.1552429199219
2024-09-01,568.3770141601562,485.8758544921875,218.99571228027344,187.00906372070312,374.0398254394531
2024-10-01,565.0328369140625,482.35174560546875,216.62924194335938,185.92344665527344,373.1802978515625
2024-11-01,598.7276611328125,508.1615295410156,240.61404418945312,197.92010498046875,397.54937744140625
2024-12-01,582.3622436523438,509.64697265625,219.81265258789062,183.39730834960938,400.74267578125
2025-01-01,600.0150146484375,521.5122680664062,225.97291564941406,192.7169952392578,408.8723449707031
2025-02-01,592.39794921875,507.413330078125,214.1693878173828,193.54345703125,394.1780700683594
2025-03-01,557.7122802734375,468.2217712402344,199.04335021972656,187.35987854003906,360.7038879394531
2025-04-01,554.5399780273438,475.4700012207031,194.86000061035156,182.27000427246094,366.7900085449219
2025-05-01,565.1900024414062,487.7099914550781,199.5399932861328,184.47999572753906,376.30999755859375
